1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
292,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
310,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
596,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
625,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
690,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0
786,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
862,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
1026,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0
1047,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0
1111,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0
1384,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0
1530,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0
1534,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
1817,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0
1827,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0
2044,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0
2081,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
2147,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0
2171,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
2264,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0
2338,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1,0
2361,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2409,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2524,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0
2539,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2661,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0
2857,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0
3025,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
3464,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0
3598,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
3611,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1
3654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3710,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
3738,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
4030,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0
4064,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
4183,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
4272,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
4594,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
4596,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
4637,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
4717,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
4861,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
4952,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1
5000,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0
5079,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0
5179,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0
5227,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
5410,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5524,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0
5610,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
5626,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0
5652,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0
5692,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
5706,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0
5765,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0
5854,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
5933,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
5963,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
6059,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1
6276,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0
6457,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0
7013,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
7023,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
7199,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0
7260,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0
7262,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0
7300,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
7350,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
7374,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7435,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
7440,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
7475,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
7689,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
7701,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
9828,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0
9854,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0
9861,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
9903,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
10629,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0
10714,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
11215,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
12320,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0
12381,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0
12741,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0
12954,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0
13506,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0
13719,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
14231,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1
14310,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0
15249,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0
17296,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0
17616,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0
18646,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0
19294,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0
21522,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0
22406,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0
24075,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0
24251,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0
25335,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0
25385,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0
26124,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0
26345,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
26349,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
26435,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
26993,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27027,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0
27048,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0
27094,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0
